frame,system,rom_label,pc,ram_0000_t49,ram_0000_t41,ram_0000_t42,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_00E7,ram_map_location,ram_next_map_location,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,trace_music_writer,trace_music_value,trace_busy_writer,trace_busy_value,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,reg_d0,reg_d1,reg_d2,reg_d3,reg_d4,reg_d5,reg_d6,reg_d7,reg_a0,reg_a1,reg_a2,reg_a3,reg_a4,reg_a5,reg_a6,reg_a7,reg_sr
189,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,5A,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2B,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,78,00,0C,AA,1F,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,0834,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
190,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,5B,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2C,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,77,00,0C,A9,1E,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,0847,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
191,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,5C,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2C,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,76,00,0C,A8,1D,5E,4E,3F,00,14,3C,00,70,43,FA,F6,1D,0203,085A,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
192,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,5D,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2D,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,75,00,0C,A7,1C,5E,4E,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,086D,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
193,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,5E,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2D,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,74,00,0C,A6,1B,5E,4E,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,0880,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
194,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,5F,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2E,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,73,00,0C,A5,1A,5E,4E,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,0893,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
195,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,60,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2E,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,72,00,0C,A4,19,5E,4E,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,08A6,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
196,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,61,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2F,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,71,00,0C,A3,18,5E,4E,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,08B9,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
197,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,62,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,2F,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,70,00,0C,A2,17,5E,4E,3F,00,14,3C,00,70,43,F6,F6,1D,0203,08CC,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
198,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,63,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,30,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,6F,00,0C,A1,16,5E,4E,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,08DF,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
199,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,64,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,30,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,6E,00,0C,A0,15,5E,4E,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,08F2,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
200,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,65,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,31,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,6D,00,0C,9F,14,5E,4E,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,0905,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
201,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,66,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,31,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,6C,00,0C,9E,13,5E,4E,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,0918,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
202,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,67,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,32,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,6B,00,0C,9D,12,5E,4E,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,092B,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
203,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,68,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,32,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,6A,00,0C,9C,11,5E,4E,3F,00,14,3C,00,70,43,1D,F6,1D,0203,093E,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
204,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,69,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,33,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,69,00,0C,9B,10,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0951,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
205,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,6A,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,33,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,68,00,0C,9A,0F,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0964,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
206,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,6B,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,34,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,67,00,0C,99,0E,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0977,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
207,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,6C,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,34,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,66,00,0C,98,0D,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,098A,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
208,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,6D,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,35,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,65,00,0C,97,0C,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,099D,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
209,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,6E,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,35,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,64,00,0C,96,0B,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,09B0,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
210,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,6F,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,36,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,63,00,0C,95,0A,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,09C3,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
211,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,70,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,36,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,62,00,0C,94,09,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,09D6,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
212,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,71,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,37,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,61,00,0C,93,08,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,09E9,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
213,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,72,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,37,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,60,00,0C,92,07,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,09FC,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
214,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,73,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,38,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,5F,00,0C,91,06,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0A0F,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
215,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,74,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,38,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,5E,00,0C,90,05,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0A22,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
216,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,75,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,39,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,5D,00,0C,8F,04,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0A35,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
217,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,76,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,39,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,5C,00,0C,8E,03,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0A48,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
218,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,77,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3A,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,5B,00,0C,8D,02,5E,4E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0A5B,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
219,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,78,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3A,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,10,5A,00,0C,8C,01,5E,4E,3F,00,14,3C,00,70,43,14,F6,1D,0203,0A6E,B001,0000,B101,8000,0000,0302,00000000,000D,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
220,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,79,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3B,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,59,00,0C,8B,28,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0A83,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
221,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,7A,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3B,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,58,00,0C,8A,27,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0A96,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
222,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,7B,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3C,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,57,00,0C,89,26,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0AA9,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
223,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,7C,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3C,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,56,00,0C,88,25,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0ABC,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
224,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,7D,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3D,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,55,00,0C,87,24,5E,4E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0ACF,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
225,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,7E,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3D,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,54,00,0C,86,23,5E,4E,3F,00,14,3C,00,70,43,3C,F6,1D,0203,0AE2,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
226,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,7F,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3E,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,53,00,0C,85,22,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,0AF5,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
227,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,80,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3E,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,52,00,0C,84,21,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,0B08,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
228,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,81,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3F,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,51,00,0C,83,20,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,0B1B,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
229,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,82,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,3F,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,50,00,0C,82,1F,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,0B2E,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
230,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,83,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,40,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,4F,00,0C,81,1E,5E,4E,3F,00,FF,3C,00,70,43,3C,F6,1D,0203,0B41,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
231,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,84,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,40,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,4E,00,0C,80,1D,5E,4E,3F,00,14,3C,00,70,43,00,F6,1D,0203,0B54,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
232,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,85,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,41,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,4D,00,0C,7F,1C,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,0B67,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
233,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,86,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,41,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,4C,00,0C,7E,1B,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,0B7A,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
234,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,87,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,42,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,4B,00,0C,7D,1A,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,0B8D,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
235,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,88,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,42,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,4A,00,0C,7C,19,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,0BA0,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
